play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route,season,receiver_position
2060,2023_12_BUF_PHI,3.0,5,62,0,2,118,118,1918,3,3,3,BUF,PHI,1,0,1,deep,right,17,S.Diggs,5,22,1.9382453854195774,1,0.077470481,1,1.7076801369548775,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
2097,2023_12_BUF_PHI,1.0,10,40,0,2,111,111,1911,3,3,3,BUF,PHI,1,1,1,short,right,8,D.Kincaid,0,8,0.6278134828316979,1,-0.001174986,1,0.6278134828316979,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,TE
2127,2023_12_BUF_PHI,2.0,2,32,0,2,107,107,1907,3,3,3,BUF,PHI,1,0,1,deep,right,25,G.Davis,0,25,1.7081927669642027,1,0.051964879,1,1.7081927669642027,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",WHEEL,2023,WR
2283,2023_12_BUF_PHI,1.0,10,76,0,2,84,84,1884,-3,2,2,PHI,BUF,1,0,1,short,left,2,A.Brown,7,9,0.16741437814198434,1,0.047377884,1,-0.206163465,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",HITCH/CURL,2023,WR
2377,2023_12_BUF_PHI,1.0,10,36,0,2,64,64,1864,3,2,2,BUF,PHI,1,0,1,short,middle,0,L.Murray,,0,-0.242390299,0,-0.014557242,0,-0.229460807,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,RB
2465,2023_12_BUF_PHI,1.0,20,27,0,2,43,43,1843,3,1,2,BUF,PHI,1,0,1,short,middle,7,D.Kincaid,7,14,1.0460235625505447,1,0.037928164,1,0.1862861932022497,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,TE
2490,2023_12_BUF_PHI,2.0,6,13,0,2,26,26,1826,3,1,2,BUF,PHI,1,1,1,short,right,13,G.Davis,,0,-0.605912532,0,-0.003048778,0,2.7695800825604238,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER,2023,WR
2513,2023_12_BUF_PHI,3.0,6,13,0,2,21,21,1821,3,1,2,BUF,PHI,1,0,1,short,left,13,S.Diggs,0,13,3.375492614810355,1,0.084774874,1,3.375492614810355,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
2649,2023_12_BUF_PHI,2.0,14,79,0,3,863,1763,1763,-10,3,3,PHI,BUF,1,0,1,short,left,10,A.Brown,,0,-0.881618012,0,-0.017127335,0,0.8469575778581202,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",DEEP OUT,2023,WR
2743,2023_12_BUF_PHI,1.0,10,69,0,3,809,1709,1709,10,3,3,BUF,PHI,0,0,1,deep,right,17,G.Davis,6,23,1.6155613055452704,1,0.036646902561187744,1,1.2317049077246338,BUF,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
2790,2023_12_BUF_PHI,2.0,10,46,0,3,727,1627,1627,10,3,3,BUF,PHI,1,0,1,short,left,5,K.Shakir,1,6,-0.05612746,0,0.007375419,1,-0.241640556,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
2815,2023_12_BUF_PHI,3.0,4,40,0,3,686,1586,1586,10,3,3,BUF,PHI,1,0,1,short,right,5,K.Shakir,5,10,1.6108172264648601,1,0.015051186084747314,1,1.2851837491616607,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
2845,2023_12_BUF_PHI,1.0,10,30,0,3,649,1549,1549,10,3,3,BUF,PHI,0,0,1,short,middle,1,L.Murray,,0,-0.46124719,0,-0.004198253,0,-0.375112796,BUF,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,RB
2868,2023_12_BUF_PHI,2.0,10,30,0,3,645,1545,1545,10,3,3,BUF,PHI,1,0,1,short,right,10,G.Davis,,0,-0.693171534,0,-0.015240073,0,1.1360643065418117,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
2891,2023_12_BUF_PHI,3.0,10,30,0,3,642,1542,1542,10,3,3,BUF,PHI,1,0,1,deep,left,20,G.Davis,,0,-1.089901327,0,-0.019515634,0,2.3074990112218075,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO,2023,WR
3060,2023_12_BUF_PHI,2.0,3,3,1,3,437,1337,1337,-10,3,3,PHI,BUF,1,0,1,short,right,3,A.Brown,0,3,1.1311137431184761,1,0.025118395,1,1.1311137431184761,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER,2023,WR
3197,2023_12_BUF_PHI,1.0,10,57,0,3,305,1205,1205,3,3,3,BUF,PHI,0,0,1,short,left,1,J.Cook,28,29,2.002138515,1,0.050499737,1,-0.483870681,BUF,UNDER CENTER,"1 C, 3 G, 1 QB, 1 RB, 2 T, 3 WR",SWING,2023,RB
3406,2023_12_BUF_PHI,2.0,6,71,0,3,64,964,964,-10,3,3,PHI,BUF,1,0,1,deep,left,18,D.Smith,15,33,2.3516577479895204,1,0.059005171060562134,1,1.4813023121096194,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
3545,2023_12_BUF_PHI,2.0,5,15,0,4,822,822,822,-10,3,3,PHI,BUF,1,0,1,short,right,15,D.Smith,0,15,2.1582023182418197,1,0.030970458703082127,1,2.1582023182418197,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO,2023,WR
3631,2023_12_BUF_PHI,2.0,8,73,0,4,772,772,772,3,3,3,BUF,PHI,1,0,1,short,left,2,S.Diggs,,0,-5.031235249,0,-0.224225044,0,-0.367180118,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
3798,2023_12_BUF_PHI,1.0,10,75,0,4,667,667,667,-4,3,3,BUF,PHI,1,0,1,short,middle,10,G.Davis,8,18,1.0961550015490502,1,0.041776835918426514,1,0.4881816110573709,BUF,PISTOL,"1 C, 1 FB, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 2 WR",HITCH/CURL,2023,WR
3845,2023_12_BUF_PHI,2.0,14,61,0,4,590,590,590,-4,3,3,BUF,PHI,1,0,1,deep,right,18,S.Diggs,,0,-0.895375754,0,-0.024796575,0,1.819249854888767,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
3968,2023_12_BUF_PHI,3.0,7,65,0,4,442,442,442,4,3,3,PHI,BUF,1,0,1,deep,right,48,D.Smith,,0,-1.401037054,0,-0.053704262,0,4.115512689575553,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",POST,2023,WR
4142,2023_12_BUF_PHI,3.0,4,33,0,4,230,230,230,-4,3,3,BUF,PHI,1,0,1,short,left,5,L.Murray,1,6,0.9030591519549489,1,0.087225914,1,0.8185745262890123,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,RB
4171,2023_12_BUF_PHI,1.0,10,27,0,4,194,194,194,-4,3,3,BUF,PHI,1,0,1,short,left,-1,S.Diggs,15,14,0.9937361928168684,1,0.094266087,1,-0.75529053,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,WR
4247,2023_12_BUF_PHI,3.0,4,7,0,4,115,115,115,-4,3,2,BUF,PHI,1,0,1,short,right,7,G.Davis,0,7,2.6488679532776587,1,0.1613158517390496,1,2.6488679532776587,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
4311,2023_12_BUF_PHI,1.0,10,75,0,4,112,112,112,-3,2,3,PHI,BUF,1,0,1,short,left,9,A.Brown,0,9,0.556784397,1,0.052656502,1,0.556784397,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",DEEP OUT,2023,WR
4336,2023_12_BUF_PHI,2.0,1,66,0,4,87,87,87,-3,2,3,PHI,BUF,1,1,1,short,left,0,K.Gainwell,4,4,0.029132873052731156,1,-0.008196533,1,-0.557972303,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",QUICK OUT,2023,RB
4366,2023_12_BUF_PHI,1.0,10,62,0,4,81,81,81,-3,2,3,PHI,BUF,1,0,1,short,left,5,A.Brown,6,11,0.6240354343899526,1,0.031755865,1,-0.001950706,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",HITCH/CURL,2023,WR
4391,2023_12_BUF_PHI,1.0,10,51,0,4,63,63,63,-3,2,3,PHI,BUF,1,1,1,short,left,1,K.Gainwell,5,6,0.36345319863175973,1,0.027747095,1,-0.204855148,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",QUICK OUT,2023,RB
4421,2023_12_BUF_PHI,2.0,4,45,0,4,58,58,58,-3,2,3,PHI,BUF,1,0,1,short,left,7,D.Smith,4,11,0.6415354443015531,1,0.045194387435913086,1,0.42965204134816304,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",HITCH/CURL,2023,WR
4586,2023_12_BUF_PHI,3.0,17,41,0,4,30,30,30,-3,0,2,PHI,BUF,1,0,1,short,left,1,A.Brown,,0,-0.497583626,0,-0.120698139,0,-0.839426831,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
4804,2023_12_BUF_PHI,2.0,9,74,0,5,565,565,565,0,2,2,BUF,PHI,1,0,1,short,left,7,S.Diggs,,0,-0.658463242,0,-0.060694702,0,0.2582516437396407,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO,2023,WR
4827,2023_12_BUF_PHI,3.0,9,74,0,5,561,561,561,0,2,2,BUF,PHI,1,0,1,short,middle,11,G.Davis,2,13,1.9872201348189265,1,0.1894264315487817,1,1.858174663502723,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
4880,2023_12_BUF_PHI,2.0,9,60,0,5,491,491,491,0,2,2,BUF,PHI,1,0,1,short,right,12,S.Diggs,,0,-0.675625594,0,-0.068482337,0,1.1742319320328534,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",DEEP OUT,2023,WR
5048,2023_12_BUF_PHI,3.0,6,22,0,5,360,360,360,0,2,2,BUF,PHI,1,0,1,deep,left,22,G.Davis,,0,-1.033557898,0,0.042581983,0,3.589146468148101,BUF,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER,2023,WR
5135,2023_12_BUF_PHI,2.0,2,67,0,5,314,314,314,-3,2,2,PHI,BUF,1,0,1,short,left,-6,D.Swift,10,4,0.20694411220028996,1,0.011203498,1,-1.516536789,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",SWING,2023,RB
5160,2023_12_BUF_PHI,1.0,10,63,0,5,270,270,270,-3,2,2,PHI,BUF,1,0,1,short,left,8,A.Brown,,0,-0.425044856,0,-0.044598777,0,0.42147260799538344,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",DEEP OUT,2023,WR
5183,2023_12_BUF_PHI,2.0,10,63,0,5,267,267,267,-3,2,2,PHI,BUF,1,0,1,deep,left,16,D.Smith,1,17,1.346155827457551,1,0.1414801785722375,1,1.472375969053246,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
5235,2023_12_BUF_PHI,2.0,3,39,0,5,213,213,213,-3,2,2,PHI,BUF,1,0,1,short,right,5,A.Brown,,0,-0.895229669,0,-0.113733677,0,0.44730056053958833,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",IN/DIG,2023,WR
5258,2023_12_BUF_PHI,3.0,3,39,0,5,209,209,209,-3,2,1,PHI,BUF,1,0,1,short,right,5,D.Smith,6,11,1.2147356051718816,1,0.17360078217461705,1,1.0279641491360962,PHI,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 4 WR",QUICK OUT,2023,WR
62,2023_12_CAR_TEN,1.0,10,80,0,1,895,1795,3595,0,3,3,TEN,CAR,1,0,1,short,middle,11,D.Hopkins,8,19,1.406003364827484,1,0.030720055103302002,1,0.8604993931949139,TEN,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",POST,2023,WR
87,2023_12_CAR_TEN,1.0,10,61,0,1,857,1757,3557,0,3,3,TEN,CAR,1,0,1,short,right,7,N.Westbrook-Ikhine,,0,-0.510364592,0,-0.018036783,0,0.3490807085763663,TEN,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
132,2023_12_CAR_TEN,3.0,9,60,0,1,807,1707,3507,0,3,3,TEN,CAR,1,0,1,short,middle,-8,T.Spears,,0,-1.529724116,0,-0.022487521,0,-2.000087242,TEN,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SCREEN,2023,RB
173,2023_12_CAR_TEN,1.0,10,80,0,1,794,1694,3494,0,3,3,CAR,TEN,1,0,1,short,right,15,J.Mingo,7,22,1.4956771705765277,1,0.040144086,1,0.975122778,CAR,PISTOL,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",IN/DIG,2023,WR
342,2023_12_CAR_TEN,2.0,5,86,0,1,573,1473,3273,0,3,3,TEN,CAR,1,0,1,short,right,7,N.Westbrook-Ikhine,0,7,0.789979869,1,0.013363420963287354,1,0.789979869,TEN,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",QUICK OUT,2023,WR
438,2023_12_CAR_TEN,3.0,12,81,0,1,429,1329,3129,0,3,3,TEN,CAR,1,0,1,short,left,9,D.Hopkins,2,11,0.5757207288406789,1,-0.003450572,1,-0.10411203,TEN,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SLANT,2023,WR
562,2023_12_CAR_TEN,1.0,10,48,0,1,215,1115,2915,0,3,3,TEN,CAR,1,0,1,short,middle,11,J.Whyle,0,11,0.7038021411281079,1,0.047808945178985596,1,0.7038021411281079,TEN,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",IN/DIG,2023,TE
587,2023_12_CAR_TEN,1.0,10,37,0,1,177,1077,2877,0,3,3,TEN,CAR,1,0,1,short,right,7,N.Westbrook-Ikhine,0,7,0.30292596225626767,1,-0.000425875,1,0.30292596225626767,TEN,PISTOL,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",QUICK OUT,2023,WR
634,2023_12_CAR_TEN,1.0,10,26,0,1,116,1016,2816,0,3,3,TEN,CAR,0,0,1,deep,left,17,C.Okonkwo,8,25,2.006010298093315,1,0.050402641,1,0.8113848139182664,TEN,UNDER CENTER,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",WHEEL,2023,TE
878,2023_12_CAR_TEN,1.0,10,55,0,2,814,814,2614,-7,3,2,CAR,TEN,1,0,1,deep,left,17,A.Thielen,,0,-0.501305652,0,-0.014806479,0,1.0449049877934158,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",IN/DIG,2023,WR
1040,2023_12_CAR_TEN,4.0,3,37,0,2,616,616,2416,-7,3,1,CAR,TEN,1,0,1,short,middle,13,S.Sullivan,0,13,3.237085012951866,1,0.086124331,1,3.237085012951866,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",IN/DIG,2023,TE
1150,2023_12_CAR_TEN,1.0,20,34,0,2,577,577,2377,-7,3,1,CAR,TEN,1,0,1,short,right,2,A.Thielen,0,2,-0.26915661,0,-0.012505621,1,-0.26915661,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",QUICK OUT,2023,WR
1203,2023_12_CAR_TEN,3.0,18,32,0,2,539,539,2339,-7,3,1,CAR,TEN,1,0,1,short,left,-4,M.Sanders,,0,-0.896598034,0,-0.029745132,0,-1.324107671,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SWING,2023,RB
1303,2023_12_CAR_TEN,2.0,14,72,0,2,478,478,2278,4,1,3,TEN,CAR,1,0,1,short,right,0,D.Henry,0,0,-0.838202484,0,-0.025052667,1,-0.838202484,TEN,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SCREEN,2023,RB
1328,2023_12_CAR_TEN,3.0,14,72,0,2,434,434,2234,4,1,3,TEN,CAR,1,0,1,short,left,-4,K.Philips,1,-3,-0.967719866,0,-0.046632588,1,-1.023276662,TEN,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SCREEN,2023,WR
1455,2023_12_CAR_TEN,1.0,10,85,0,2,273,273,2073,-4,3,1,CAR,TEN,1,0,1,short,right,12,J.Mingo,,0,-0.421959254,0,-0.01072067,0,0.7119501375127584,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 2 TE, 2 WR",IN/DIG,2023,WR
1478,2023_12_CAR_TEN,2.0,10,85,0,2,267,267,2067,-4,3,1,CAR,TEN,1,0,1,short,right,5,J.Mingo,,0,-0.566590728,0,-0.029936492,0,-0.092067227,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",QUICK OUT,2023,WR
1501,2023_12_CAR_TEN,3.0,10,85,0,2,263,263,2063,-4,3,1,CAR,TEN,1,0,1,short,middle,15,D.Chark,0,15,1.784284859080799,1,0.065538943,1,1.784284859080799,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",POST,2023,WR
1580,2023_12_CAR_TEN,1.0,10,15,0,2,186,186,1986,4,1,3,TEN,CAR,1,0,1,short,middle,0,C.Okonkwo,5,5,0.065058669,1,0.016367554664611816,1,-0.491649803,TEN,SHOTGUN,"1 C, 1 G, 1 QB, 2 RB, 3 T, 1 TE, 2 WR",SHALLOW CROSS/DRAG,2023,TE
1666,2023_12_CAR_TEN,1.0,10,80,0,2,141,141,1941,-11,3,1,CAR,TEN,1,0,1,short,left,-5,C.Hubbard,5,0,-0.326563094,0,-0.006630167,1,-0.777830521,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",SCREEN,2023,RB
1691,2023_12_CAR_TEN,2.0,10,80,0,2,122,122,1922,-11,3,1,CAR,TEN,1,1,1,short,left,5,J.Mingo,1,6,-0.112844847,0,-0.002307728,1,-0.242233679,CAR,SHOTGUN,"1 C, 1 G, 1 QB, 1 RB, 3 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
